1,73,65,56,57,76,67,74,84,64,61,63,78,64,68,73,59,69,62,80,81
2,52,63,69,55,72,55,59,63,65,61,57,68,64,67,56,69,81,73,73,78
3,59,75,58,61,74,70,67,68,81,56,57,65,52,55,61,64,73,78,72,55
4,63,61,62,74,69,55,57,55,74,52,58,61,56,68,64,70,61,65,72,59
5,77,61,77,59,62,75,61,65,62,69,64,55,74,57,63,52,61,61,68,55
6,65,75,59,51,56,63,55,59,75,55,77,62,61,69,62,64,57,52,61,61
7,70,73,65,67,63,74,75,55,62,61,64,59,57,75,52,69,61,65,51,59
8,73,64,65,73,67,57,70,51,59,75,61,64,67,59,57,75,73,52,55,62
9,68,72,59,61,59,63,67,65,57,61,51,75,75,64,62,59,55,57,52,70
10,71,59,80,65,77,51,59,61,63,55,57,75,52,59,62,61,67,70,51,72
11,61,82,71,51,69,74,63,52,77,55,61,80,51,59,67,61,72,51,71,65
12,60,62,74,68,59,63,51,51,63,61,51,61,74,59,77,55,52,61,80,72
13,67,53,62,57,83,58,74,55,61,52,59,60,61,63,63,59,80,51,51,51
14,55,77,78,67,70,72,59,51,61,61,58,74,55,51,51,63,57,52,53,63
15,58,57,55,71,56,55,61,78,63,58,55,63,70,51,72,74,51,53,77,61
16,49,59,66,69,85,64,56,51,58,61,72,77,55,74,78,61,63,55,51,63
17,72,66,64,70,58,70,58,55,72,64,55,85,49,51,61,59,77,74,61,69
18,66,79,54,50,54,78,61,64,77,55,58,55,72,64,85,59,58,66,74,49
19,61,61,68,72,69,63,77,66,61,59,50,55,58,58,54,55,78,74,49,64
20,61,67,71,71,65,71,55,59,64,61,54,69,66,55,58,68,61,49,72,74
21,61,93,62,78,60,57,67,55,61,59,61,49,61,69,71,65,55,64,68,74
22,75,59,76,57,65,55,60,61,57,65,55,61,64,61,69,62,93,59,71,74
23,84,75,57,60,69,57,55,59,55,57,69,61,71,64,59,61,57,62,65,74
24,71,66,67,62,57,70,57,57,55,75,57,62,55,61,59,69,71,69,61,57
