1,75,67,71,65,71,59,63,59,70,45,69,69,51,76,58,56,69,66,69,83
2,59,62,65,57,72,82,45,69,69,67,66,70,51,59,71,75,69,63,69,65
3,62,59,64,61,58,81,69,69,45,65,59,51,57,69,65,70,62,72,67,63
4,67,63,65,65,74,59,45,64,69,81,59,57,69,59,70,65,62,62,58,63
5,59,65,68,61,71,72,70,64,59,63,62,74,63,57,69,59,45,65,69,58
6,58,61,47,77,70,67,69,65,45,64,65,71,69,74,57,59,58,70,59,61
7,61,75,66,73,67,55,67,47,58,59,74,65,58,70,65,61,69,69,70,77
8,71,61,65,66,62,77,59,69,73,70,58,65,74,61,70,55,58,75,77,67
9,63,61,80,57,74,61,55,67,65,58,61,65,58,70,66,59,77,62,74,70
10,88,67,79,60,55,65,65,66,80,62,67,58,58,74,65,74,57,77,61,63
11,70,52,63,74,64,78,88,55,61,60,57,74,62,58,66,65,77,74,65,58
12,63,57,57,65,64,72,70,66,58,64,78,61,57,55,77,60,52,74,63,88
13,62,51,65,70,61,57,57,55,88,58,57,57,70,64,63,60,63,61,52,66
14,68,63,62,64,76,63,62,61,61,57,57,57,60,66,57,58,63,65,88,52
15,65,69,65,64,53,66,60,68,57,57,63,61,62,58,76,66,62,52,63,88
16,63,62,61,68,63,54,57,62,66,63,60,61,65,69,57,53,52,58,64,62
17,62,66,62,73,63,61,58,61,68,63,57,52,63,54,66,65,63,61,62,62
18,62,77,57,59,54,61,63,57,65,62,62,61,54,61,52,62,68,73,63,63
19,72,68,58,59,56,56,63,62,77,61,65,57,54,73,63,61,62,68,62,57
20,65,68,74,71,88,68,62,57,68,61,62,77,56,63,65,54,59,63,62,58
21,68,72,60,60,68,68,71,63,68,74,54,62,65,58,62,77,88,68,65,62
22,65,68,62,61,54,59,68,88,62,60,62,65,62,65,74,68,68,68,63,54
23,73,64,63,68,67,61,68,88,62,62,59,68,62,65,65,54,62,65,60,63
24,65,65,69,66,59,61,62,62,54,68,68,62,64,73,65,63,65,59,67,63
25,57,83,72,60,50,68,59,62,63,64,66,68,54,61,59,65,67,69,65,63
26,63,56,63,61,76,62,57,50,65,83,61,60,69,59,63,63,66,65,64,67
27,52,73,76,59,61,73,69,65,66,50,65,63,63,67,60,61,59,64,61,56
28,64,60,71,67,70,66,61,63,65,67,60,64,61,52,73,59,65,50,66,59
29,50,64,69,76,55,59,65,65,61,67,59,67,60,73,66,50,70,64,63,52
30,52,59,75,55,68,76,64,70,73,59,76,66,64,65,61,55,67,52,60,67
31,71,60,77,63,56,81,52,52,73,75,59,64,76,59,64,70,67,55,67,61
32,71,72,54,55,64,50,76,55,52,64,59,67,75,73,52,70,71,67,63,59
33,65,59,53,71,68,62,52,71,67,64,72,70,67,71,73,50,59,75,52,63
34,66,64,64,71,66,67,71,67,71,64,75,50,59,63,72,70,53,62,52,52
35,67,74,63,64,66,65,71,64,75,70,71,63,66,71,50,52,53,64,62,64
36,64,69,58,68,87,66,66,70,71,62,52,67,75,64,53,64,64,50,71,65
37,64,64,57,73,83,65,64,66,67,65,75,68,64,64,71,53,52,50,66,70
38,60,74,59,64,74,68,67,75,50,65,64,65,64,66,57,64,64,70,53,73
