1,12,10,12,9,7,8,8,6,16,11,7,15,8,7,8,10,7,14,10,5
2,6,12,15,9,5,10,6,5,12,8,15,12,10,7,8,10,8,7,7,16
3,6,14,5,9,6,11,5,7,7,8,6,6,12,7,10,16,12,8,12,15
4,5,8,9,10,13,8,7,6,6,8,6,5,16,9,12,5,7,12,7,6
5,7,13,8,4,6,7,5,12,6,13,6,8,5,5,7,7,8,7,6,6
6,9,12,5,4,7,14,6,5,6,5,4,8,8,5,6,7,6,7,7,7
7,4,4,6,6,7,16,9,7,4,7,5,5,7,7,6,8,6,14,6,4
8,7,5,4,8,6,12,6,6,5,4,4,4,4,5,7,6,7,6,7,14
9,8,7,6,6,7,7,5,5,5,4,4,4,7,6,6,6,7,4,4,6
10,7,10,4,6,6,7,8,4,4,4,6,4,6,7,6,7,4,7,5,6
11,9,7,7,7,5,8,4,4,4,5,6,4,4,7,4,7,7,6,7,7
12,4,8,6,8,6,9,5,4,7,4,9,7,4,7,7,4,8,4,5,7
13,6,8,9,5,7,13,7,4,4,4,8,4,4,5,7,8,7,5,4,7
14,4,6,4,10,7,9,8,4,4,7,4,4,4,5,5,4,5,7,8,9
15,5,4,5,8,9,12,4,4,5,4,4,4,5,4,7,4,4,10,9,5
16,7,8,8,4,9,6,4,8,4,4,5,4,5,4,4,5,7,5,9,5
17,3,4,5,6,5,10,4,4,4,4,5,5,8,4,8,4,4,9,5,5
18,4,9,7,7,6,6,4,5,4,4,5,4,4,5,4,8,5,5,4,8
19,5,4,4,8,6,6,4,4,4,4,7,4,5,6,4,5,4,9,6,8
20,8,7,3,11,4,6,6,4,4,8,7,4,5,4,6,4,4,6,4,5
21,9,3,5,8,17,7,6,4,4,5,6,4,6,3,4,8,5,4,4,7
22,6,4,4,11,5,9,4,5,8,6,3,3,17,6,4,6,9,4,4,4
23,3,10,3,4,6,11,4,4,3,5,9,4,3,4,6,4,6,4,4,9
24,7,3,6,7,15,3,3,4,10,4,3,3,4,4,6,6,4,4,4,3
25,6,4,3,6,5,10,4,3,3,4,3,7,3,4,4,3,3,10,15,6
26,4,6,8,5,3,5,4,3,4,3,3,7,3,4,4,10,3,3,6,4
27,7,6,3,3,4,9,7,3,3,3,5,5,4,4,4,3,6,3,8,4
28,4,2,4,4,13,4,7,4,6,4,4,3,7,3,3,3,3,6,4,3
29,7,2,4,10,10,7,3,4,4,3,4,2,3,4,3,3,4,3,6,4
30,3,3,3,6,4,3,3,2,3,2,4,3,4,4,3,7,4,3,4,3
31,3,6,3,6,3,6,4,3,2,3,2,3,7,3,3,3,3,4,4,3
32,3,3,3,3,3,6,2,3,2,3,3,3,4,3,6,3,4,3,3,3
33,5,2,5,3,2,3,2,3,2,6,3,3,3,3,4,3,3,3,4,3
34,3,3,6,3,3,3,3,2,2,3,3,3,3,5,2,3,4,5,3,3
35,3,3,3,6,3,3,3,3,3,3,4,3,3,2,2,5,2,3,3,3
36,5,6,4,3,3,3,3,3,2,2,3,3,2,3,3,4,3,3,3,3
37,4,3,3,3,3,6,3,2,3,3,3,4,2,3,3,6,3,3,2,3
38,5,3,6,3,3,4,2,3,4,2,3,3,4,3,3,6,3,3,3,3
39,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,4,5
40,2,3,3,3,3,2,3,5,3,2,3,3,3,4,3,3,3,3,2,2
41,3,5,3,2,4,8,3,2,3,2,2,3,5,3,3,3,2,2,3,4
42,4,3,2,2,6,5,2,2,2,3,3,2,2,5,3,3,3,2,3,4
43,3,4,3,3,4,3,3,2,2,2,2,2,2,3,2,3,3,3,3,2
44,2,2,4,3,3,2,2,2,2,3,3,2,2,3,3,3,3,2,2,3
45,2,3,2,3,2,3,2,2,3,2,2,3,3,2,2,2,3,2,3,3
46,2,2,5,3,2,6,2,2,3,3,2,2,3,2,2,2,3,3,2,2
47,2,2,2,5,5,3,3,2,2,2,3,2,2,3,2,2,2,2,2,2
48,5,3,6,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,3,2
49,3,3,2,4,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2
50,4,2,2,2,8,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2
51,2,2,2,2,3,7,2,2,2,2,2,2,5,2,2,2,2,2,4,3
52,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2
53,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
54,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2
56,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
57,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
58,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
59,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
60,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
62,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
63,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
64,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
65,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
66,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
67,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
68,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
69,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
