14,15,11,8,9,1,3,10,4,2,6,13,5,12,7
8,4,3,1,9,5,12,2,7,15,11,13,10,14,6
2,9,12,6,10,1,13,4,8,15,11,3,14,7,5
12,2,10,15,13,6,7,9,14,3,8,1,11,5,4
8,14,4,1,2,7,15,11,6,13,10,3,9,12,5
7,14,15,13,4,5,3,11,2,8,1,9,6,10,12
13,4,10,7,1,8,3,5,12,2,14,15,6,9,11
13,2,14,10,6,12,8,3,4,15,5,7,1,9,11
14,8,7,5,10,2,11,13,15,6,12,3,4,1,9
12,1,4,15,8,11,3,7,5,10,9,6,2,13,14
2,12,15,13,7,14,1,3,4,9,5,10,8,11,6
2,13,5,8,3,14,12,11,4,9,7,1,15,10,6
13,12,6,10,4,8,2,7,1,5,11,15,9,3,14
10,14,1,12,7,13,2,5,11,8,3,4,15,9,6
13,1,12,5,10,15,4,11,3,2,7,8,6,14,9
5,3,2,11,7,8,6,14,1,15,13,12,9,4,10
10,7,6,11,8,9,14,4,15,2,1,12,5,3,13
3,11,7,14,6,12,15,1,4,13,9,2,5,10,8
15,10,3,12,13,8,1,7,14,4,9,5,6,11,2
14,9,11,8,13,2,10,7,15,6,5,4,1,3,12
2,13,5,8,3,14,12,11,4,9,7,1,10,6,15
7,14,15,13,3,2,1,6,4,9,5,10,8,11,12
8,3,9,12,11,2,10,7,15,6,5,4,1,13,14
8,4,1,14,6,2,7,15,11,13,10,3,9,12,5
2,10,15,12,13,8,1,7,14,4,9,5,6,11,3
12,1,4,5,8,11,7,10,9,6,2,14,15,3,13
2,13,5,8,3,14,12,11,4,9,7,1,15,10,6
2,12,15,13,7,14,1,3,4,9,5,10,8,11,6
2,9,12,6,10,1,13,4,8,15,11,3,14,7,5
3,11,7,14,6,12,15,1,4,13,9,2,5,10,8
14,9,11,8,13,2,10,7,15,6,5,4,1,3,12
8,14,4,1,2,7,15,11,6,13,10,3,9,12,5
13,1,12,5,10,15,4,11,3,2,7,8,6,14,9
5,3,2,11,7,8,6,14,1,15,13,12,9,4,10
14,15,11,8,9,1,3,10,4,2,6,13,5,12,7
8,4,3,1,9,5,12,2,7,15,11,13,10,14,6
7,14,15,13,4,5,3,11,2,8,1,9,6,10,12
13,2,14,10,6,12,8,3,4,15,5,7,1,9,11
15,10,3,12,13,8,1,7,14,4,9,5,6,11,2
10,14,1,12,7,13,2,5,11,8,3,4,15,9,6
2,9,12,11,1,4,8,15,3,7,6,13,10,14,5
8,4,1,14,6,15,11,13,3,2,7,10,9,12,5
5,3,2,11,1,8,6,14,7,12,15,13,4,9,10
2,13,5,8,3,14,12,4,1,7,15,11,6,10,9
7,14,15,13,4,5,3,11,2,8,1,9,6,10,12
10,14,1,12,7,13,2,5,8,3,4,15,6,9,11
2,13,5,8,3,14,12,11,4,9,7,1,15,10,6
14,9,11,8,13,2,10,7,15,6,5,4,1,3,12
8,4,1,14,6,2,7,15,11,13,10,3,9,12,5
2,9,12,6,10,1,13,4,8,15,11,3,14,7,5
2,12,15,13,7,14,1,3,4,9,5,10,8,11,6
8,4,3,1,9,5,12,2,7,15,11,13,10,14,6
13,1,12,5,10,15,4,11,3,2,7,8,6,14,9
5,3,2,11,7,8,6,14,1,15,13,12,9,4,10
14,15,11,8,9,1,3,10,4,2,6,13,5,12,7
2,13,5,8,3,14,12,11,4,9,7,1,10,6,15
3,11,7,14,6,12,15,1,4,13,9,2,5,10,8
10,14,1,12,7,13,2,5,11,8,3,4,15,9,6
15,10,3,12,13,8,1,7,14,4,9,5,6,11,2
8,14,4,1,2,7,15,11,6,13,10,3,9,12,5
10,14,1,12,6,2,7,15,11,13,5,8,3,4,9
3,11,7,6,10,1,13,4,14,12,15,9,2,5,8
5,3,2,1,8,14,12,15,4,7,13,11,6,9,10
2,9,12,11,13,8,1,7,14,4,15,3,6,10,5
