1,3,2,15,7,6,4,5,8,13,10,9,11,12,14
9,12,14,8,13,4,3,15,10,6,2,5,7,11,1
3,2,7,8,6,12,15,10,11,1,14,5,4,9,13
12,9,5,11,3,7,4,13,6,2,15,1,8,10,14
13,5,1,3,7,15,8,14,2,9,10,4,6,12,11
13,14,3,4,1,2,5,6,8,12,7,11,9,10,15
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
3,13,1,8,14,15,4,11,6,10,7,9,12,5,2
12,11,2,13,10,1,4,3,6,5,15,8,7,9,14
5,7,11,14,3,1,6,2,13,15,12,9,4,8,10
2,3,5,4,1,15,7,8,14,6,10,11,9,12,13
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
2,12,9,6,15,4,3,5,13,14,7,8,10,11,1
4,15,9,13,1,7,8,5,14,3,10,11,12,6,2
14,13,15,7,10,2,4,5,3,1,8,6,9,12,11
4,3,1,6,9,8,2,5,11,15,14,10,12,7,13
8,14,1,2,9,13,5,11,12,10,3,4,7,15,6
6,3,7,9,2,8,5,15,11,14,10,13,12,4,1
11,13,1,10,12,2,7,5,14,6,3,9,8,4,15
13,9,5,1,4,15,8,2,6,11,14,12,10,7,3
9,12,7,2,11,14,3,15,8,5,13,4,10,1,6
4,9,13,14,7,8,2,5,11,15,1,3,10,12,6
6,3,7,9,2,8,5,15,11,14,10,13,12,4,1
8,13,10,12,2,7,5,14,6,1,3,9,15,4,11
5,1,3,7,15,8,14,2,9,4,10,13,6,12,11
13,4,1,10,12,2,7,5,14,6,3,9,8,15,11
4,15,9,13,1,7,8,5,14,3,10,11,12,6,2
9,12,14,8,13,4,3,15,10,6,2,5,7,11,1
3,13,1,8,14,15,4,11,6,10,7,9,12,5,2
11,13,1,10,12,2,7,5,14,6,3,9,8,4,15
13,5,1,3,7,15,8,14,2,9,10,4,6,12,11
3,2,7,8,6,12,15,10,11,1,14,5,4,9,13
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
3,2,7,8,6,12,15,10,11,1,14,5,4,9,13
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
13,5,1,3,7,15,8,14,2,9,10,4,6,12,11
6,3,7,9,2,8,5,15,11,14,10,13,12,4,1
11,13,1,10,12,2,7,5,14,6,3,9,8,4,15
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
6,3,7,9,2,8,5,15,11,14,10,13,12,4,1
8,13,2,6,1,3,10,12,14,15,5,7,9,4,11
4,9,13,14,7,8,2,5,11,15,1,3,10,12,6
8,13,12,2,7,5,14,6,1,3,9,4,10,15,11
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
12,1,14,8,13,4,3,15,10,6,2,5,7,11,9
8,13,10,12,2,7,5,14,6,1,3,9,15,4,11
6,3,7,9,2,8,5,15,11,14,10,13,12,4,1
5,1,3,7,15,8,14,2,9,4,10,13,6,12,11
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
3,2,7,8,6,12,15,10,11,1,14,5,4,9,13
8,13,10,12,2,7,5,14,6,1,3,9,15,4,11
6,3,7,9,2,8,5,15,11,14,10,13,12,4,1
9,12,14,8,13,4,3,15,10,6,2,5,7,11,1
9,12,14,8,13,4,3,15,10,6,2,5,7,11,1
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
11,13,1,10,12,2,7,5,14,6,3,9,8,4,15
6,3,7,9,2,8,5,15,11,14,10,13,12,4,1
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
8,13,2,6,1,3,9,12,14,15,5,7,4,10,11
8,10,2,7,5,14,6,1,3,9,15,13,12,4,11
12,1,14,8,13,4,3,15,10,6,5,2,7,11,9
13,6,7,9,2,8,5,15,11,1,3,10,12,14,4
1,14,8,4,3,15,10,6,2,5,7,13,12,11,9
3,2,11,9,1,12,7,15,14,8,5,13,4,10,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
8,13,2,6,1,3,10,12,14,15,5,7,9,4,11
8,13,12,2,7,5,14,6,1,3,9,4,10,15,11
6,3,7,9,2,8,5,15,11,14,10,13,12,4,1
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
6,3,7,9,2,8,5,15,11,14,10,13,12,4,1
12,1,14,8,13,4,3,15,10,6,2,5,7,11,9
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
8,13,12,2,7,5,14,6,1,3,9,4,10,15,11
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
12,14,8,13,4,1,3,15,10,6,2,5,7,11,9
12,7,6,1,15,2,11,14,8,5,13,3,9,4,10
8,13,2,6,14,3,10,12,1,15,5,7,9,4,11
8,13,12,7,15,2,11,14,5,6,1,3,9,4,10
8,13,12,2,7,5,14,6,1,3,10,15,9,4,11
9,12,14,2,11,6,3,15,10,8,5,13,4,1,7
3,2,11,9,1,8,10,12,14,15,5,7,13,4,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
6,3,7,9,2,8,5,15,11,14,10,13,12,4,1
8,13,12,2,7,5,14,6,1,3,9,4,10,15,11
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,12,14,7,2,11,6,3,15,10,8,5,13,4,1
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,12,14,2,11,6,3,15,10,8,5,13,4,1,7
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
12,7,6,1,15,2,11,14,8,5,13,3,9,4,10
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,7,6,1,15,2,11,14,8,3,12,5,13,4,10
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,11,7,15,2,12,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
9,3,12,7,15,2,11,14,8,5,13,4,10,1,6
