13,1,3,4,10,7,5,2,6,9,11,8,12,14,15
15,6,14,5,1,13,8,7,3,2,4,12,9,11,10
13,10,6,2,3,4,1,12,11,7,8,14,5,15,9
4,6,1,13,5,12,2,9,15,11,3,14,8,10,7
5,9,3,13,10,15,4,11,1,6,12,8,14,7,2
3,13,4,15,14,7,6,8,5,12,11,9,10,2,1
1,12,7,6,2,5,4,15,8,14,10,3,9,13,11
3,1,7,4,5,6,14,12,9,8,11,10,13,15,2
6,5,10,13,15,3,9,4,1,11,2,12,7,8,14
15,12,8,11,14,10,5,1,7,9,2,3,13,4,6
6,13,1,7,9,4,3,10,14,5,15,8,12,2,11
10,9,3,4,6,5,15,14,1,12,13,11,2,7,8
5,1,2,3,14,15,8,13,12,7,9,10,4,6,11
12,9,14,8,13,10,4,5,15,3,1,2,7,6,11
3,8,9,1,4,5,12,14,11,7,6,2,10,13,15
12,1,15,13,2,14,10,4,3,9,7,11,8,5,6
4,13,11,10,6,2,15,1,5,7,9,3,12,8,14
1,6,9,5,2,11,4,8,7,15,10,12,14,3,13
14,9,10,8,3,11,15,1,2,5,7,4,12,6,13
4,3,14,8,5,7,6,1,2,9,13,10,11,15,12
14,3,1,5,7,4,12,6,9,8,2,10,13,15,11
9,3,13,10,15,5,4,11,1,6,12,8,14,7,2
14,8,3,15,5,7,4,6,13,12,11,9,10,2,1
6,13,1,7,9,4,3,10,14,5,15,8,2,12,11
3,8,9,1,4,5,12,14,11,7,6,2,15,10,13
9,10,8,3,11,15,1,5,4,12,6,13,14,7,2
14,9,10,8,3,11,15,1,2,5,7,4,12,6,13
6,5,10,13,15,3,9,4,1,11,2,12,7,8,14
1,6,9,5,2,11,4,8,7,15,10,12,14,3,13
4,13,11,10,6,2,15,1,5,7,9,3,12,8,14
15,6,14,5,1,13,8,7,3,2,4,12,9,11,10
4,13,11,10,6,2,15,1,5,7,9,3,12,8,14
4,13,11,10,6,2,15,1,5,7,9,3,12,8,14
4,13,11,10,6,2,15,1,5,7,9,3,12,8,14
