4,6,7,2,15,14,1,12,11,9,5,3,8,13,10
6,13,8,7,1,9,2,3,15,5,12,11,4,14,10
3,15,10,6,8,7,9,2,12,13,11,4,5,1,14
4,14,2,3,11,1,6,9,5,13,15,7,8,12,10
11,4,5,8,2,1,3,9,7,12,15,14,10,6,13
11,7,6,13,3,8,12,1,14,15,10,4,9,2,5
15,12,9,1,10,7,3,5,14,4,6,13,8,2,11
1,6,7,11,10,15,14,2,4,3,8,12,9,5,13
14,13,11,3,2,9,10,12,8,6,7,4,15,1,5
11,9,5,2,13,10,1,4,3,15,12,6,14,7,8
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
3,13,4,9,15,1,5,12,10,7,8,2,6,11,14
10,5,9,2,1,13,4,3,6,11,12,15,8,7,14
2,9,10,8,4,3,5,15,14,11,1,7,6,12,13
4,6,2,3,1,12,7,5,9,13,10,14,11,15,8
13,2,1,11,15,10,3,9,7,14,8,4,6,12,5
2,1,15,12,6,13,10,5,14,8,7,4,3,9,11
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
7,1,14,11,8,15,12,9,3,2,13,10,5,6,4
3,5,14,9,1,4,13,8,7,12,11,6,2,10,15
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,11,9,2,1,8,13,15,7,10,12,3,6,14,5
3,13,4,9,15,1,12,7,8,2,11,10,5,6,14
11,9,5,2,13,10,1,4,3,15,12,6,14,7,8
2,1,4,12,6,13,10,5,14,8,7,15,3,9,11
7,1,14,11,8,12,9,3,13,5,4,6,2,10,15
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
1,6,7,11,10,15,14,2,4,3,8,12,9,5,13
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
10,5,9,2,1,13,4,3,6,11,12,15,8,7,14
7,1,14,11,8,15,12,9,3,2,13,10,5,6,4
3,5,14,9,1,4,13,8,7,12,11,6,2,10,15
15,12,9,1,10,7,3,5,14,4,6,13,8,2,11
7,1,14,11,8,15,12,9,3,2,13,10,5,6,4
7,1,14,11,8,15,12,9,3,2,13,10,5,6,4
11,4,5,8,2,1,3,9,7,12,15,14,10,6,13
1,6,7,11,10,15,14,2,4,3,8,12,9,5,13
15,12,9,1,10,7,3,5,14,4,6,13,8,2,11
4,6,2,3,1,12,7,5,9,13,10,14,11,15,8
14,13,4,9,15,1,12,7,11,8,3,2,10,5,6
8,5,14,9,1,13,15,4,6,12,3,2,10,11,7
7,1,14,11,8,15,12,9,3,2,13,6,10,4,5
8,5,14,9,2,13,15,7,1,10,12,3,4,6,11
1,6,7,14,11,8,15,12,9,3,2,13,10,5,4
1,14,9,3,5,4,13,7,8,12,11,6,2,10,15
4,11,9,2,1,8,13,15,7,10,12,3,6,14,5
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
2,1,4,12,6,13,10,5,14,8,7,15,3,9,11
4,11,9,2,1,8,13,15,7,10,12,3,6,14,5
4,11,9,2,1,8,13,15,7,10,12,3,6,14,5
3,5,14,9,1,4,13,8,7,12,11,6,2,10,15
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,6,2,3,1,12,7,5,9,13,10,14,11,15,8
10,5,9,2,1,13,4,3,6,11,12,15,8,7,14
10,5,9,2,1,13,4,3,6,11,12,15,8,7,14
15,12,9,1,10,7,3,5,14,4,6,13,8,2,11
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
8,5,14,13,7,15,12,9,3,2,1,4,10,6,11
15,8,5,14,9,1,4,6,12,3,2,13,7,10,11
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
9,4,11,2,1,8,13,15,7,10,12,3,6,14,5
5,6,7,14,11,8,9,2,13,15,1,10,12,3,4
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,6,2,3,1,12,7,5,9,13,10,14,11,15,8
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
4,6,2,3,1,12,7,5,9,13,10,14,11,15,8
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
4,11,9,2,1,8,13,15,7,10,12,3,6,14,5
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,6,2,3,1,12,7,5,9,13,10,14,11,15,8
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
4,11,9,2,1,8,13,15,7,10,12,3,6,14,5
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,11,9,2,1,8,13,15,7,10,12,3,6,14,5
7,6,1,11,8,15,12,9,3,2,13,4,10,14,5
4,6,1,7,8,15,12,9,3,2,13,10,14,5,11
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
7,1,8,15,9,13,14,6,12,3,2,10,11,4,5
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
7,8,5,14,9,6,1,11,15,12,3,2,13,10,4
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
4,6,2,3,1,12,7,5,9,13,10,14,11,15,8
15,8,5,14,9,1,4,6,12,3,2,13,7,10,11
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
11,8,5,14,9,1,4,6,12,3,2,13,7,15,10
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
7,8,5,14,9,1,4,6,12,11,15,3,2,13,10
7,6,1,11,8,15,12,9,3,2,13,10,4,14,5
5,6,1,11,8,15,12,14,9,4,3,2,13,7,10
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
15,8,5,14,9,1,4,6,12,3,2,10,11,13,7
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
7,6,1,11,8,15,12,9,3,2,13,10,14,4,5
4,11,9,8,2,13,15,7,1,10,12,3,6,14,5
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
4,11,9,2,13,8,15,7,1,10,12,3,6,14,5
