12,4,11,2,9,5,10,6,1,14,13,7,8,3,15
11,14,1,15,4,2,13,7,6,12,10,5,9,8,3
15,11,13,6,14,3,7,2,1,12,10,4,9,5,8
6,11,10,5,1,2,12,7,9,8,14,13,4,15,3
4,14,8,1,2,9,15,6,12,3,11,5,7,13,10
12,13,7,5,11,1,8,14,6,4,3,15,9,2,10
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
10,2,12,3,8,11,7,5,9,1,15,14,6,13,4
5,15,10,2,14,13,6,7,1,9,3,11,12,8,4
12,3,4,8,1,13,11,5,6,15,2,14,7,10,9
9,14,2,3,12,10,4,6,15,5,1,8,13,7,11
6,9,15,3,1,11,7,4,2,12,13,8,10,14,5
1,8,5,13,11,3,4,10,7,9,15,2,6,14,12
12,14,5,9,1,15,10,4,7,8,3,6,11,13,2
13,9,6,3,11,5,8,2,10,12,7,15,14,1,4
7,4,10,5,3,1,15,14,2,13,11,9,12,6,8
5,8,6,3,9,11,7,14,15,2,4,12,1,10,13
14,11,8,3,4,2,1,7,10,6,13,5,15,9,12
10,7,2,3,4,14,13,6,5,8,15,11,12,9,1
14,13,8,6,12,5,11,10,9,7,15,1,4,3,2
12,3,4,14,8,1,2,9,15,6,11,5,7,13,10
14,8,3,4,1,7,10,6,2,13,11,9,12,5,15
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
2,14,5,9,1,15,10,4,7,8,3,6,11,13,12
8,5,13,11,4,2,1,7,10,3,9,15,6,14,12
2,7,13,1,5,8,12,9,4,3,15,14,6,11,10
12,13,7,5,11,1,8,14,6,4,3,15,9,2,10
12,13,7,5,11,1,8,14,6,4,3,15,9,2,10
4,14,8,1,2,9,15,6,12,3,11,5,7,13,10
1,8,5,13,11,3,4,10,7,9,15,2,6,14,12
10,2,12,3,8,11,7,5,9,1,15,14,6,13,4
12,4,11,2,9,5,10,6,1,14,13,7,8,3,15
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
13,9,6,3,11,5,8,2,10,12,7,15,14,1,4
12,3,4,8,1,13,11,5,6,15,2,14,7,10,9
11,14,1,15,4,2,13,7,6,12,10,5,9,8,3
4,14,8,1,2,9,15,6,12,3,11,5,7,13,10
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
13,9,6,3,11,5,8,2,10,12,7,15,14,1,4
13,9,6,3,11,5,8,1,4,10,7,15,2,14,12
10,8,7,1,2,9,15,6,12,3,11,5,14,13,4
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
15,13,1,14,5,6,8,2,10,12,7,9,4,3,11
12,9,6,3,11,5,8,2,13,7,1,14,4,15,10
2,15,13,1,14,5,12,4,7,8,3,6,11,9,10
1,8,5,13,11,3,4,10,7,9,15,2,6,14,12
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
8,5,13,11,4,2,1,7,10,3,9,15,6,14,12
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
1,8,5,13,11,3,4,10,7,9,15,2,6,14,12
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
2,14,5,9,1,15,10,4,7,8,3,6,11,13,12
13,9,6,3,11,5,8,2,10,12,7,15,14,1,4
8,5,13,11,4,2,1,7,10,3,9,15,6,14,12
8,5,13,11,4,2,1,7,10,3,9,15,6,14,12
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
4,14,8,1,2,9,15,6,12,3,11,5,7,13,10
2,14,5,9,1,15,10,4,7,8,3,6,11,13,12
2,1,15,10,7,14,5,6,8,12,9,4,3,11,13
4,10,9,3,11,5,8,2,13,7,1,14,15,6,12
14,2,9,1,10,5,12,4,7,8,3,6,15,11,13
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
15,5,6,8,12,9,4,2,13,7,1,14,3,11,10
10,8,7,1,2,9,15,6,12,3,11,5,14,13,4
2,7,15,13,1,14,5,6,8,12,9,4,3,11,10
2,14,5,9,1,15,10,4,7,8,3,6,11,13,12
13,9,6,3,11,5,8,1,4,10,7,15,2,14,12
