1,8,11,12,14,10,11,8,13,10,11,6,15,13,9,16,11,9,18,9,7
2,11,9,10,12,13,8,9,10,8,11,8,8,11,10,9,9,6,8,10,8
3,6,8,11,5,8,6,8,8,8,8,8,9,10,8,6,8,9,9,8,8
4,3,11,5,8,6,6,5,5,8,6,8,6,6,6,8,8,6,6,8,6
5,3,10,6,5,6,9,3,3,5,6,6,6,6,8,6,6,6,5,3,5
6,9,3,9,4,10,5,3,5,3,6,6,3,3,3,6,3,6,5,6,3
7,3,6,3,6,5,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3
8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10,3,7,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
11,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
12,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3
13,3,3,5,2,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3
14,2,2,2,3,3,2,3,2,3,3,3,2,2,2,3,2,3,2,2,3
15,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
27,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
28,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
29,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
31,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2
32,2,0,3,3,2,4,2,2,2,2,0,2,2,2,2,2,2,0,0,2
